0
13
25
35
69
72
1
51
94
2
20
26
32
33
34
38
48
74
88
3
50
56
61
83
84
4
15
58
77
78
5
14
36
41
6
7
22
60
64
96
8
43
9
66
70
10
18
23
53
11
37
52
57
80
81
12
90
54
65
86
93
30
79
91
95
24
98
16
21
68
17
99
67
82
92
19
28
44
49
97
87
42
63
31
55
76
27
29
59
75
62
89
39
46
40
47
71
85
73
