0
7
11
18
40
46
48
1
2
3
5
22
27
13
20
4
9
10
12
30
35
44
34
37
47
8
17
24
26
33
42
6
36
19
39
25
45
49
16
15
21
14
29
32
23
31
38
41
28
43
