0
11
37
339
852
854
920
1
147
187
344
511
586
823
911
960
993
2
273
284
432
500
622
3
226
254
536
660
691
789
914
918
4
9
62
87
243
245
271
360
515
579
658
923
5
246
275
474
535
722
733
811
6
25
76
203
346
637
644
713
723
793
817
846
868
888
7
95
134
418
693
727
748
785
830
944
976
8
28
88
138
307
382
396
455
485
491
496
543
671
799
859
880
975
71
144
159
325
403
553
642
933
10
158
229
250
350
363
645
731
775
786
886
898
967
281
313
359
504
641
12
202
509
550
564
577
684
703
878
882
887
889
890
13
106
118
287
371
585
608
851
952
969
14
50
70
141
347
454
629
700
764
900
15
55
81
89
326
400
486
662
779
825
848
855
979
16
135
224
301
303
602
739
950
17
289
373
444
462
494
566
625
759
841
857
858
998
18
43
555
710
845
992
19
29
32
60
236
267
315
357
386
430
441
450
537
674
699
717
919
930
982
20
84
195
266
384
481
554
576
761
794
818
21
132
184
198
401
475
532
732
822
877
902
978
22
143
425
649
677
735
835
921
23
216
318
572
624
861
864
963
965
24
170
252
286
351
362
385
559
688
750
803
112
140
211
915
26
157
297
361
398
416
518
561
999
27
93
164
240
274
815
294
306
495
523
618
712
737
808
66
368
549
807
847
30
44
104
174
201
383
419
516
596
609
776
917
31
94
101
109
583
667
970
34
78
167
168
218
545
634
665
736
746
765
778
897
935
33
188
369
791
335
348
435
541
548
588
681
910
937
35
92
107
191
225
378
558
648
908
957
36
82
156
233
466
499
611
708
820
871
895
228
241
279
282
533
692
780
989
38
165
473
529
623
668
39
69
182
411
421
443
595
773
827
40
68
110
223
392
617
690
41
97
604
636
42
387
408
605
619
749
893
200
206
412
885
892
155
356
569
931
45
136
567
968
46
73
194
247
255
409
610
734
894
47
276
488
562
801
48
120
353
388
762
49
341
493
544
574
56
215
672
687
51
374
465
675
874
52
172
190
295
354
621
983
53
59
222
422
457
659
724
904
54
244
873
945
67
196
333
790
258
459
490
556
743
838
57
406
542
58
128
237
447
575
581
863
420
470
149
61
280
810
891
220
290
299
376
718
770
947
63
343
451
482
64
74
234
539
592
730
849
65
121
166
175
476
563
638
745
753
153
221
309
399
570
932
133
389
394
694
814
816
905
131
381
461
876
210
253
436
627
927
176
212
686
787
171
277
365
453
650
797
813
939
72
248
640
781
829
300
614
628
802
837
840
152
169
209
310
336
568
620
632
75
293
463
480
503
661
756
853
77
296
404
590
758
843
924
103
517
812
984
79
446
698
768
80
966
995
161
410
433
434
527
594
631
664
922
934
948
83
413
521
639
653
714
205
85
154
269
323
402
514
534
633
86
116
678
988
180
483
526
990
105
199
423
769
261
449
626
651
702
772
943
90
379
881
91
951
377
738
792
393
458
530
584
612
695
991
100
197
239
715
125
438
869
96
113
955
160
331
912
98
108
256
587
607
613
647
804
99
178
329
390
456
498
747
417
469
777
941
654
711
741
834
102
424
657
826
507
582
795
938
961
977
150
538
763
981
232
260
828
866
440
501
615
754
288
472
680
231
551
899
974
185
407
903
994
111
985
806
907
173
179
204
364
669
783
114
832
115
464
505
573
865
249
291
831
117
137
531
560
964
720
119
262
508
593
324
439
635
760
227
122
189
716
928
123
380
879
124
320
519
942
183
278
126
906
959
127
219
352
525
142
129
327
395
502
598
719
130
405
468
479
860
340
842
265
414
798
427
557
308
319
452
707
448
936
980
181
701
726
901
285
676
492
139
728
751
821
682
148
163
397
742
954
238
145
445
606
146
986
809
875
953
151
824
338
844
316
788
298
506
643
312
666
429
646
652
655
322
442
207
162
856
685
321
546
996
345
599
616
489
292
740
883
916
512
367
478
208
375
460
177
925
372
510
956
597
926
603
709
755
819
186
272
426
867
679
630
971
251
192
334
524
193
522
744
270
428
767
513
601
268
355
437
725
946
552
259
213
214
415
540
589
217
973
962
311
230
305
366
242
884
972
235
257
949
370
987
328
358
752
663
771
487
314
263
264
800
862
580
673
796
349
528
940
497
283
471
782
520
689
705
302
304
683
547
958
850
766
317
870
896
805
391
670
330
332
337
342
565
833
872
431
697
784
484
836
704
729
571
696
929
578
774
909
591
656
839
467
477
913
757
706
600
721
997
